i,centro_x,centro_y,radio,color_r,color_g,color_b
1741,94.5,70.5,2.26,203.0,203.0,203.0
1742,98.5,70.5,2.26,210.0,210.0,210.0
1743,102.5,70.5,2.26,210.0,210.0,210.0
1744,106.5,70.5,2.26,206.0,206.0,206.0
1745,110.5,70.5,2.26,209.0,209.0,209.0
1746,114.5,70.5,2.26,210.0,210.0,210.0
1747,118.5,70.5,2.26,208.0,208.0,208.0
1748,122.5,70.5,2.26,199.0,199.0,199.0
1749,126.5,70.5,2.26,199.0,199.0,199.0
1750,130.5,70.5,2.26,200.0,200.0,200.0
1751,134.5,70.5,2.26,207.0,207.0,207.0
1752,138.5,70.5,2.26,215.0,215.0,215.0
1753,142.5,70.5,2.26,212.0,212.0,212.0
1754,146.4,70.4,2.19,192.0,192.0,192.0
1755,154.5,70.5,2.26,177.0,177.0,177.0
1756,158.5,70.5,2.26,198.0,198.0,198.0
1757,162.5,70.5,2.26,214.0,214.0,214.0
1758,166.5,70.5,2.26,218.0,218.0,218.0
1759,170.5,70.5,2.26,213.0,213.0,213.0
1760,174.5,70.5,2.26,218.0,218.0,218.0
1761,178.5,70.5,2.26,222.0,222.0,222.0
1762,182.5,70.5,2.26,225.0,225.0,225.0
1763,186.5,70.5,2.26,227.0,227.0,227.0
1764,190.5,70.5,2.26,225.0,225.0,225.0
1765,194.5,70.5,2.26,227.0,227.0,227.0
1766,198.5,70.5,2.26,226.0,226.0,226.0
1767,202.5,70.5,2.26,227.0,227.0,227.0
1768,206.5,70.5,2.26,225.0,225.0,225.0
1769,210.5,70.5,2.26,226.0,226.0,226.0
1770,214.5,70.5,2.26,226.0,226.0,226.0
1771,218.5,70.5,2.26,229.0,229.0,229.0
1772,222.5,70.5,2.26,228.0,228.0,228.0
1773,226.5,70.5,2.26,228.0,228.0,228.0
1774,230.5,70.5,2.26,226.0,226.0,226.0
1775,234.5,70.5,2.26,216.0,216.0,216.0
1776,238.5,70.5,2.26,191.0,191.0,191.0
1777,242.5,70.5,2.26,166.0,166.0,166.0
1778,246.5,70.5,2.26,187.0,187.0,187.0
1779,250.5,70.5,2.26,215.0,215.0,215.0
1780,254.5,70.5,2.26,223.0,223.0,223.0
1781,258.5,70.5,2.26,224.0,224.0,224.0
1782,262.5,70.5,2.26,226.0,226.0,226.0
1783,266.5,70.5,2.26,226.0,226.0,226.0
1784,270.5,70.5,2.26,229.0,229.0,229.0
1785,274.5,70.5,2.26,224.0,224.0,224.0
1786,278.5,70.5,2.26,229.0,229.0,229.0
1787,282.5,70.5,2.26,230.0,230.0,230.0
1788,286.5,70.5,2.26,233.0,233.0,233.0
1789,290.5,70.5,2.26,233.0,233.0,233.0
1790,294.5,70.5,2.26,227.0,227.0,227.0
1791,298.5,70.5,2.26,208.0,208.0,208.0
1792,302.5,70.5,2.26,229.0,229.0,229.0
1793,306.5,70.5,2.26,231.0,231.0,231.0
1794,310.5,70.5,2.26,234.0,234.0,234.0
1795,314.5,70.5,2.26,231.0,231.0,231.0
1796,322.71,70.71,2.33,197.0,197.0,197.0
1797,326.57,70.14,2.11,135.0,135.0,135.0
1798,330.5,70.5,2.26,108.0,108.0,108.0
1799,334.5,70.5,2.26,107.0,107.0,107.0
1800,338.5,70.5,2.26,116.0,116.0,116.0
1801,342.5,70.5,2.26,111.0,111.0,111.0
1802,346.5,70.5,2.26,112.0,112.0,112.0
1803,350.5,70.5,2.26,118.0,118.0,118.0
1804,354.5,70.5,2.26,115.0,115.0,115.0
1805,358.5,70.5,2.26,114.0,114.0,114.0
1806,362.5,70.5,2.26,112.0,112.0,112.0
1807,366.5,70.5,2.26,121.0,121.0,121.0
1808,370.5,70.5,2.26,114.0,114.0,114.0
1809,374.5,70.5,2.26,116.0,116.0,116.0
1810,378.5,70.5,2.26,118.0,118.0,118.0
1811,382.5,70.5,2.26,109.0,109.0,109.0
1812,386.5,70.5,2.26,115.0,115.0,115.0
1813,390.5,70.5,2.26,116.0,116.0,116.0
1814,394.5,70.5,2.26,112.0,112.0,112.0
1815,398.5,70.5,2.26,113.0,113.0,113.0
1816,402.0,70.5,1.95,116.0,116.0,116.0
1817,50.62,74.44,2.26,189.0,189.0,189.0
1818,146.59,74.35,2.33,157.0,157.0,157.0
1819,326.53,74.53,2.33,215.0,215.0,215.0
1820,2.0,74.5,2.52,100.0,100.0,100.0
1821,6.5,74.5,2.26,98.0,98.0,98.0
1822,10.5,74.5,2.26,100.0,100.0,100.0
1823,14.5,74.5,2.26,98.0,98.0,98.0
1824,18.5,74.5,2.26,97.0,97.0,97.0
1825,22.5,74.5,2.26,99.0,99.0,99.0
1826,26.5,74.5,2.26,98.0,98.0,98.0
1827,30.5,74.5,2.26,97.0,97.0,97.0
1828,34.5,74.5,2.26,98.0,98.0,98.0
1829,38.5,74.5,2.26,96.0,96.0,96.0
1830,42.5,74.5,2.26,92.0,92.0,92.0
1831,46.5,74.5,2.26,100.0,100.0,100.0
1832,54.5,74.5,2.26,200.0,200.0,200.0
1833,58.5,74.5,2.26,187.0,187.0,187.0
1834,62.5,74.5,2.26,167.0,167.0,167.0
1835,66.5,74.5,2.26,139.0,139.0,139.0
1836,70.5,74.5,2.26,158.0,158.0,158.0
1837,74.5,74.5,2.26,194.0,194.0,194.0
1838,78.5,74.5,2.26,195.0,195.0,195.0
1839,82.5,74.5,2.26,166.0,166.0,166.0
1840,86.5,74.5,2.26,177.0,177.0,177.0
1841,90.5,74.5,2.26,187.0,187.0,187.0
1842,94.5,74.5,2.26,198.0,198.0,198.0
1843,98.5,74.5,2.26,204.0,204.0,204.0
1844,102.5,74.5,2.26,191.0,191.0,191.0
1845,106.5,74.5,2.26,192.0,192.0,192.0
1846,110.5,74.5,2.26,204.0,204.0,204.0
1847,114.5,74.5,2.26,203.0,203.0,203.0
1848,118.5,74.5,2.26,200.0,200.0,200.0
1849,122.5,74.5,2.26,202.0,202.0,202.0
1850,126.5,74.5,2.26,204.0,204.0,204.0
1851,130.5,74.5,2.26,212.0,212.0,212.0
1852,134.5,74.5,2.26,209.0,209.0,209.0
1853,138.5,74.5,2.26,208.0,208.0,208.0
1854,142.5,74.5,2.26,195.0,195.0,195.0
1855,150.5,74.5,2.26,185.0,185.0,185.0
1856,154.5,74.5,2.26,189.0,189.0,189.0
1857,158.5,74.5,2.26,198.0,198.0,198.0
1858,162.5,74.5,2.26,217.0,217.0,217.0
1859,166.5,74.5,2.26,221.0,221.0,221.0
1860,170.5,74.5,2.26,217.0,217.0,217.0
1861,174.5,74.5,2.26,219.0,219.0,219.0
1862,178.5,74.5,2.26,224.0,224.0,224.0
1863,182.5,74.5,2.26,226.0,226.0,226.0
1864,186.5,74.5,2.26,225.0,225.0,225.0
1865,190.5,74.5,2.26,226.0,226.0,226.0
1866,194.5,74.5,2.26,224.0,224.0,224.0
1867,198.5,74.5,2.26,227.0,227.0,227.0
1868,202.5,74.5,2.26,229.0,229.0,229.0
1869,206.5,74.5,2.26,228.0,228.0,228.0
1870,210.5,74.5,2.26,229.0,229.0,229.0
1871,214.5,74.5,2.26,228.0,228.0,228.0
1872,218.5,74.5,2.26,227.0,227.0,227.0
1873,222.5,74.5,2.26,227.0,227.0,227.0
1874,226.5,74.5,2.26,226.0,226.0,226.0
1875,230.5,74.5,2.26,227.0,227.0,227.0
1876,234.5,74.5,2.26,226.0,226.0,226.0
1877,238.5,74.5,2.26,219.0,219.0,219.0
1878,242.5,74.5,2.26,204.0,204.0,204.0
1879,246.5,74.5,2.26,168.0,168.0,168.0
1880,250.5,74.5,2.26,168.0,168.0,168.0
1881,254.5,74.5,2.26,193.0,193.0,193.0
1882,258.5,74.5,2.26,217.0,217.0,217.0
1883,262.5,74.5,2.26,219.0,219.0,219.0
1884,266.5,74.5,2.26,218.0,218.0,218.0
1885,270.5,74.5,2.26,223.0,223.0,223.0
1886,274.5,74.5,2.26,225.0,225.0,225.0
1887,278.5,74.5,2.26,226.0,226.0,226.0
1888,282.5,74.5,2.26,225.0,225.0,225.0
1889,286.5,74.5,2.26,229.0,229.0,229.0
1890,290.5,74.5,2.26,233.0,233.0,233.0
1891,294.5,74.5,2.26,228.0,228.0,228.0
1892,298.5,74.5,2.26,224.0,224.0,224.0
1893,302.5,74.5,2.26,217.0,217.0,217.0
1894,306.5,74.5,2.26,232.0,232.0,232.0
1895,310.5,74.5,2.26,233.0,233.0,233.0
1896,314.5,74.5,2.26,234.0,234.0,234.0
1897,318.5,74.5,2.26,232.0,232.0,232.0
1898,322.5,74.5,2.26,232.0,232.0,232.0
1899,330.44,74.56,2.26,155.0,155.0,155.0
1900,334.39,74.56,2.39,102.0,102.0,102.0
1901,338.5,74.5,2.26,111.0,111.0,111.0
1902,342.5,74.5,2.26,106.0,106.0,106.0
1903,346.5,74.5,2.26,110.0,110.0,110.0
1904,350.5,74.5,2.26,120.0,120.0,120.0
1905,354.5,74.5,2.26,114.0,114.0,114.0
1906,358.5,74.5,2.26,112.0,112.0,112.0
1907,362.5,74.5,2.26,114.0,114.0,114.0
1908,366.5,74.5,2.26,115.0,115.0,115.0
1909,370.5,74.5,2.26,117.0,117.0,117.0
1910,374.5,74.5,2.26,115.0,115.0,115.0
1911,378.5,74.5,2.26,117.0,117.0,117.0
1912,382.5,74.5,2.26,107.0,107.0,107.0
1913,386.5,74.5,2.26,114.0,114.0,114.0
1914,390.5,74.5,2.26,115.0,115.0,115.0
1915,394.5,74.5,2.26,117.0,117.0,117.0
1916,398.5,74.5,2.26,113.0,113.0,113.0
1917,402.0,74.5,1.95,116.0,116.0,116.0
1918,2.0,78.5,2.52,99.0,99.0,99.0
1919,6.5,78.5,2.26,101.0,101.0,101.0
1920,10.5,78.5,2.26,98.0,98.0,98.0
1921,14.5,78.5,2.26,99.0,99.0,99.0
1922,18.5,78.5,2.26,97.0,97.0,97.0
1923,22.5,78.5,2.26,98.0,98.0,98.0
1924,26.5,78.5,2.26,96.0,96.0,96.0
1925,30.5,78.5,2.26,99.0,99.0,99.0
1926,34.5,78.5,2.26,97.0,97.0,97.0
1927,38.5,78.5,2.26,97.0,97.0,97.0
1928,42.5,78.5,2.26,90.0,90.0,90.0
1929,46.08,78.25,1.95,110.0,110.0,110.0
1930,50.22,78.5,2.39,194.0,194.0,194.0
1931,54.5,78.5,2.26,195.0,195.0,195.0
1932,58.5,78.5,2.26,187.0,187.0,187.0
1933,62.5,78.5,2.26,142.0,142.0,142.0
1934,66.5,78.5,2.26,144.0,144.0,144.0
1935,70.5,78.5,2.26,178.0,178.0,178.0
1936,74.5,78.5,2.26,203.0,203.0,203.0
1937,78.5,78.5,2.26,174.0,174.0,174.0
1938,82.5,78.5,2.26,164.0,164.0,164.0
1939,86.5,78.5,2.26,175.0,175.0,175.0
1940,90.5,78.5,2.26,180.0,180.0,180.0
1941,94.5,78.5,2.26,191.0,191.0,191.0
1942,98.5,78.5,2.26,197.0,197.0,197.0
1943,102.5,78.5,2.26,177.0,177.0,177.0
1944,106.5,78.5,2.26,192.0,192.0,192.0
1945,110.5,78.5,2.26,205.0,205.0,205.0
1946,114.5,78.5,2.26,206.0,206.0,206.0
1947,118.5,78.5,2.26,196.0,196.0,196.0
1948,122.5,78.5,2.26,206.0,206.0,206.0
1949,126.5,78.5,2.26,213.0,213.0,213.0
1950,130.5,78.5,2.26,213.0,213.0,213.0
1951,134.5,78.5,2.26,212.0,212.0,212.0
1952,138.5,78.5,2.26,209.0,209.0,209.0
1953,142.5,78.5,2.26,178.0,178.0,178.0
1954,146.5,78.5,2.26,182.0,182.0,182.0
1955,150.5,78.5,2.26,192.0,192.0,192.0
1956,154.5,78.5,2.26,190.0,190.0,190.0
1957,158.5,78.5,2.26,204.0,204.0,204.0
1958,162.5,78.5,2.26,218.0,218.0,218.0
1959,166.5,78.5,2.26,220.0,220.0,220.0
1960,170.5,78.5,2.26,218.0,218.0,218.0
1961,174.5,78.5,2.26,220.0,220.0,220.0
1962,178.5,78.5,2.26,223.0,223.0,223.0
1963,182.5,78.5,2.26,225.0,225.0,225.0
1964,186.5,78.5,2.26,225.0,225.0,225.0
1965,190.5,78.5,2.26,225.0,225.0,225.0
1966,194.5,78.5,2.26,227.0,227.0,227.0
1967,198.5,78.5,2.26,228.0,228.0,228.0
1968,202.5,78.5,2.26,228.0,228.0,228.0
1969,206.5,78.5,2.26,228.0,228.0,228.0
1970,210.5,78.5,2.26,229.0,229.0,229.0
1971,214.5,78.5,2.26,230.0,230.0,230.0
1972,218.5,78.5,2.26,231.0,231.0,231.0
1973,222.5,78.5,2.26,226.0,226.0,226.0
1974,226.5,78.5,2.26,225.0,225.0,225.0
1975,230.5,78.5,2.26,224.0,224.0,224.0
1976,234.5,78.5,2.26,227.0,227.0,227.0
1977,238.5,78.5,2.26,224.0,224.0,224.0
1978,242.5,78.5,2.26,219.0,219.0,219.0
1979,246.5,78.5,2.26,204.0,204.0,204.0
1980,250.5,78.5,2.26,176.0,176.0,176.0
1981,254.5,78.5,2.26,164.0,164.0,164.0
1982,258.5,78.5,2.26,186.0,186.0,186.0
1983,262.5,78.5,2.26,214.0,214.0,214.0
1984,266.5,78.5,2.26,221.0,221.0,221.0
1985,270.5,78.5,2.26,222.0,222.0,222.0
1986,274.5,78.5,2.26,223.0,223.0,223.0
1987,278.5,78.5,2.26,226.0,226.0,226.0
1988,282.5,78.5,2.26,222.0,222.0,222.0
1989,286.5,78.5,2.26,220.0,220.0,220.0
1990,290.5,78.5,2.26,229.0,229.0,229.0
1991,294.5,78.5,2.26,228.0,228.0,228.0
1992,298.5,78.5,2.26,229.0,229.0,229.0
1993,302.5,78.5,2.26,228.0,228.0,228.0
1994,306.5,78.5,2.26,216.0,216.0,216.0
1995,310.5,78.5,2.26,231.0,231.0,231.0
1996,314.5,78.5,2.26,234.0,234.0,234.0
1997,318.5,78.5,2.26,235.0,235.0,235.0
1998,322.5,78.5,2.26,234.0,234.0,234.0
1999,326.5,78.5,2.26,236.0,236.0,236.0
2000,330.56,78.62,2.26,216.0,216.0,216.0
2001,334.64,78.73,1.87,135.0,135.0,135.0
2002,338.22,78.39,2.39,99.0,99.0,99.0
2003,342.5,78.5,2.26,102.0,102.0,102.0
2004,346.5,78.5,2.26,112.0,112.0,112.0
2005,350.5,78.5,2.26,115.0,115.0,115.0
2006,354.5,78.5,2.26,114.0,114.0,114.0
2007,358.5,78.5,2.26,115.0,115.0,115.0
2008,362.5,78.5,2.26,115.0,115.0,115.0
2009,366.5,78.5,2.26,115.0,115.0,115.0
2010,370.5,78.5,2.26,112.0,112.0,112.0
2011,374.5,78.5,2.26,111.0,111.0,111.0
2012,378.5,78.5,2.26,115.0,115.0,115.0
2013,382.5,78.5,2.26,110.0,110.0,110.0
2014,386.5,78.5,2.26,111.0,111.0,111.0
2015,390.5,78.5,2.26,118.0,118.0,118.0
2016,394.5,78.5,2.26,119.0,119.0,119.0
2017,398.5,78.5,2.26,113.0,113.0,113.0
2018,402.0,78.5,1.95,112.0,112.0,112.0
2019,46.61,82.22,2.39,144.0,144.0,144.0
2020,334.29,82.29,2.33,213.0,213.0,213.0
2021,2.0,82.5,2.52,102.0,102.0,102.0
2022,6.5,82.5,2.26,101.0,101.0,101.0
2023,10.5,82.5,2.26,97.0,97.0,97.0
2024,14.5,82.5,2.26,98.0,98.0,98.0
2025,18.5,82.5,2.26,102.0,102.0,102.0
2026,22.5,82.5,2.26,99.0,99.0,99.0
2027,26.5,82.5,2.26,97.0,97.0,97.0
2028,30.5,82.5,2.26,100.0,100.0,100.0
2029,34.5,82.5,2.26,96.0,96.0,96.0
2030,38.5,82.5,2.26,93.0,93.0,93.0
2031,42.5,82.5,2.26,94.0,94.0,94.0
2032,50.5,82.5,2.26,167.0,167.0,167.0
2033,54.5,82.5,2.26,183.0,183.0,183.0
2034,58.5,82.5,2.26,162.0,162.0,162.0
2035,62.5,82.5,2.26,148.0,148.0,148.0
2036,66.41,82.65,2.33,161.0,161.0,161.0
2037,70.5,82.5,2.26,186.0,186.0,186.0
2038,74.5,82.5,2.26,168.0,168.0,168.0
2039,78.5,82.5,2.26,150.0,150.0,150.0
2040,82.5,82.5,2.26,153.0,153.0,153.0
2041,86.5,82.5,2.26,168.0,168.0,168.0
2042,90.5,82.5,2.26,162.0,162.0,162.0
2043,94.5,82.5,2.26,171.0,171.0,171.0
2044,98.5,82.5,2.26,178.0,178.0,178.0
2045,102.5,82.5,2.26,177.0,177.0,177.0
2046,106.5,82.5,2.26,194.0,194.0,194.0
2047,110.5,82.5,2.26,193.0,193.0,193.0
2048,114.5,82.5,2.26,196.0,196.0,196.0
2049,118.5,82.5,2.26,199.0,199.0,199.0
2050,122.5,82.5,2.26,211.0,211.0,211.0
2051,126.5,82.5,2.26,211.0,211.0,211.0
2052,130.5,82.5,2.26,216.0,216.0,216.0
2053,134.5,82.5,2.26,209.0,209.0,209.0
2054,138.5,82.5,2.26,205.0,205.0,205.0
2055,142.5,82.5,2.26,161.0,161.0,161.0
2056,146.5,82.5,2.26,184.0,184.0,184.0
2057,150.5,82.5,2.26,193.0,193.0,193.0
2058,154.5,82.5,2.26,196.0,196.0,196.0
2059,158.5,82.5,2.26,207.0,207.0,207.0
2060,162.5,82.5,2.26,217.0,217.0,217.0
2061,166.5,82.5,2.26,219.0,219.0,219.0
2062,170.5,82.5,2.26,217.0,217.0,217.0
2063,174.5,82.5,2.26,221.0,221.0,221.0
2064,178.5,82.5,2.26,222.0,222.0,222.0
2065,182.5,82.5,2.26,222.0,222.0,222.0
2066,186.5,82.5,2.26,226.0,226.0,226.0
2067,190.5,82.5,2.26,226.0,226.0,226.0
2068,194.5,82.5,2.26,226.0,226.0,226.0
2069,198.5,82.5,2.26,227.0,227.0,227.0
2070,202.5,82.5,2.26,225.0,225.0,225.0
2071,206.5,82.5,2.26,227.0,227.0,227.0
2072,210.5,82.5,2.26,228.0,228.0,228.0
2073,214.5,82.5,2.26,227.0,227.0,227.0
2074,218.5,82.5,2.26,227.0,227.0,227.0
2075,222.5,82.5,2.26,226.0,226.0,226.0
2076,226.5,82.5,2.26,226.0,226.0,226.0
2077,230.5,82.5,2.26,225.0,225.0,225.0
2078,234.5,82.5,2.26,222.0,222.0,222.0
2079,238.5,82.5,2.26,225.0,225.0,225.0
2080,242.5,82.5,2.26,224.0,224.0,224.0
2081,246.5,82.5,2.26,221.0,221.0,221.0
2082,250.5,82.5,2.26,206.0,206.0,206.0
2083,254.5,82.5,2.26,193.0,193.0,193.0
2084,258.5,82.5,2.26,178.0,178.0,178.0
2085,262.5,82.5,2.26,181.0,181.0,181.0
2086,266.5,82.5,2.26,209.0,209.0,209.0
2087,270.5,82.5,2.26,214.0,214.0,214.0
2088,274.5,82.5,2.26,215.0,215.0,215.0
2089,278.5,82.5,2.26,218.0,218.0,218.0
2090,282.5,82.5,2.26,224.0,224.0,224.0
2091,286.5,82.5,2.26,219.0,219.0,219.0
2092,290.5,82.5,2.26,220.0,220.0,220.0
2093,294.5,82.5,2.26,225.0,225.0,225.0
2094,298.5,82.5,2.26,228.0,228.0,228.0
2095,302.5,82.5,2.26,227.0,227.0,227.0
2096,306.5,82.5,2.26,229.0,229.0,229.0
2097,310.5,82.5,2.26,218.0,218.0,218.0
2098,314.5,82.5,2.26,229.0,229.0,229.0
2099,318.5,82.5,2.26,232.0,232.0,232.0
2100,322.5,82.5,2.26,234.0,234.0,234.0
2101,326.5,82.5,2.26,236.0,236.0,236.0
2102,330.5,82.5,2.26,235.0,235.0,235.0
2103,338.69,82.56,2.26,124.0,124.0,124.0
2104,342.5,82.5,2.26,103.0,103.0,103.0
2105,346.5,82.5,2.26,105.0,105.0,105.0
2106,350.5,82.5,2.26,108.0,108.0,108.0
2107,354.5,82.5,2.26,107.0,107.0,107.0
2108,358.5,82.5,2.26,113.0,113.0,113.0
2109,362.5,82.5,2.26,112.0,112.0,112.0
2110,366.5,82.5,2.26,106.0,106.0,106.0
2111,370.5,82.5,2.26,110.0,110.0,110.0
2112,374.5,82.5,2.26,114.0,114.0,114.0
2113,378.5,82.5,2.26,111.0,111.0,111.0
2114,382.5,82.5,2.26,114.0,114.0,114.0
2115,386.5,82.5,2.26,109.0,109.0,109.0
2116,390.5,82.5,2.26,109.0,109.0,109.0
2117,394.5,82.5,2.26,113.0,113.0,113.0
2118,398.5,82.5,2.26,115.0,115.0,115.0
2119,402.0,82.5,1.95,115.0,115.0,115.0
2120,338.31,86.44,2.26,202.0,202.0,202.0
2121,2.0,86.5,2.52,101.0,101.0,101.0
2122,6.5,86.5,2.26,101.0,101.0,101.0
2123,10.5,86.5,2.26,99.0,99.0,99.0
2124,14.5,86.5,2.26,97.0,97.0,97.0
2125,18.5,86.5,2.26,98.0,98.0,98.0
2126,22.5,86.5,2.26,98.0,98.0,98.0
2127,26.5,86.5,2.26,98.0,98.0,98.0
2128,30.5,86.5,2.26,103.0,103.0,103.0
2129,34.5,86.5,2.26,97.0,97.0,97.0
2130,38.5,86.5,2.26,93.0,93.0,93.0
2131,42.5,86.5,2.26,112.0,112.0,112.0
2132,46.5,86.5,2.26,129.0,129.0,129.0
2133,50.5,86.5,2.26,165.0,165.0,165.0
2134,54.47,86.65,2.33,159.0,159.0,159.0
2135,58.5,86.5,2.26,128.0,128.0,128.0
2136,62.4,86.4,2.19,154.0,154.0,154.0
2137,66.6,86.6,2.19,130.0,130.0,130.0
2138,70.5,86.5,2.26,164.0,164.0,164.0
2139,74.5,86.5,2.26,152.0,152.0,152.0
2140,78.5,86.5,2.26,157.0,157.0,157.0
2141,82.5,86.5,2.26,156.0,156.0,156.0
2142,86.5,86.5,2.26,153.0,153.0,153.0
2143,90.5,86.5,2.26,138.0,138.0,138.0
2144,94.5,86.5,2.26,143.0,143.0,143.0
2145,98.5,86.5,2.26,182.0,182.0,182.0
2146,102.5,86.5,2.26,159.0,159.0,159.0
2147,106.5,86.5,2.26,176.0,176.0,176.0
2148,110.5,86.5,2.26,189.0,189.0,189.0
2149,114.5,86.5,2.26,201.0,201.0,201.0
2150,118.5,86.5,2.26,207.0,207.0,207.0
2151,122.5,86.5,2.26,210.0,210.0,210.0
2152,126.5,86.5,2.26,217.0,217.0,217.0
2153,130.5,86.5,2.26,209.0,209.0,209.0
2154,134.5,86.5,2.26,207.0,207.0,207.0
2155,138.5,86.5,2.26,180.0,180.0,180.0
2156,142.5,86.5,2.26,174.0,174.0,174.0
2157,146.5,86.5,2.26,192.0,192.0,192.0
2158,150.5,86.5,2.26,187.0,187.0,187.0
2159,154.5,86.5,2.26,194.0,194.0,194.0
2160,158.5,86.5,2.26,205.0,205.0,205.0
2161,162.5,86.5,2.26,217.0,217.0,217.0
2162,166.5,86.5,2.26,218.0,218.0,218.0
2163,170.5,86.5,2.26,222.0,222.0,222.0
2164,174.5,86.5,2.26,222.0,222.0,222.0
2165,178.5,86.5,2.26,222.0,222.0,222.0
2166,182.5,86.5,2.26,227.0,227.0,227.0
2167,186.5,86.5,2.26,225.0,225.0,225.0
2168,190.5,86.5,2.26,224.0,224.0,224.0
2169,194.5,86.5,2.26,225.0,225.0,225.0
2170,198.5,86.5,2.26,225.0,225.0,225.0
2171,202.5,86.5,2.26,225.0,225.0,225.0
2172,206.5,86.5,2.26,225.0,225.0,225.0
2173,210.5,86.5,2.26,227.0,227.0,227.0
2174,214.5,86.5,2.26,228.0,228.0,228.0
2175,218.5,86.5,2.26,228.0,228.0,228.0
2176,222.5,86.5,2.26,225.0,225.0,225.0
2177,226.5,86.5,2.26,225.0,225.0,225.0
2178,230.5,86.5,2.26,223.0,223.0,223.0
2179,234.5,86.5,2.26,223.0,223.0,223.0
2180,238.5,86.5,2.26,222.0,222.0,222.0
2181,242.5,86.5,2.26,223.0,223.0,223.0
2182,246.5,86.5,2.26,223.0,223.0,223.0
2183,250.5,86.5,2.26,219.0,219.0,219.0
2184,254.5,86.5,2.26,207.0,207.0,207.0
2185,258.5,86.5,2.26,182.0,182.0,182.0
2186,262.5,86.5,2.26,165.0,165.0,165.0
2187,266.5,86.5,2.26,194.0,194.0,194.0
2188,270.5,86.5,2.26,205.0,205.0,205.0
2189,274.5,86.5,2.26,206.0,206.0,206.0
2190,278.5,86.5,2.26,201.0,201.0,201.0
2191,282.5,86.5,2.26,213.0,213.0,213.0
2192,286.5,86.5,2.26,216.0,216.0,216.0
2193,290.5,86.5,2.26,215.0,215.0,215.0
2194,294.5,86.5,2.26,212.0,212.0,212.0
2195,298.5,86.5,2.26,214.0,214.0,214.0
2196,302.5,86.5,2.26,224.0,224.0,224.0
2197,306.5,86.5,2.26,227.0,227.0,227.0
2198,310.5,86.5,2.26,225.0,225.0,225.0
2199,314.5,86.5,2.26,223.0,223.0,223.0
2200,318.5,86.5,2.26,229.0,229.0,229.0
2201,322.5,86.5,2.26,235.0,235.0,235.0
2202,326.5,86.5,2.26,236.0,236.0,236.0
2203,330.5,86.5,2.26,234.0,234.0,234.0
2204,334.5,86.5,2.26,235.0,235.0,235.0
2205,342.64,86.29,2.11,142.0,142.0,142.0
2206,346.5,86.5,2.26,119.0,119.0,119.0
2207,350.5,86.5,2.26,110.0,110.0,110.0
2208,354.5,86.5,2.26,108.0,108.0,108.0
2209,358.5,86.5,2.26,112.0,112.0,112.0
2210,362.5,86.5,2.26,114.0,114.0,114.0
2211,366.5,86.5,2.26,112.0,112.0,112.0
2212,370.5,86.5,2.26,111.0,111.0,111.0
2213,374.5,86.5,2.26,109.0,109.0,109.0
2214,378.5,86.5,2.26,111.0,111.0,111.0
2215,382.5,86.5,2.26,114.0,114.0,114.0
2216,386.5,86.5,2.26,114.0,114.0,114.0
2217,390.5,86.5,2.26,113.0,113.0,113.0
2218,394.5,86.5,2.26,117.0,117.0,117.0
2219,398.5,86.5,2.26,113.0,113.0,113.0
2220,402.0,86.5,1.95,116.0,116.0,116.0
2221,62.59,90.35,2.33,94.0,94.0,94.0
2222,342.39,90.22,2.39,213.0,213.0,213.0
2223,2.0,90.5,2.52,100.0,100.0,100.0
2224,6.5,90.5,2.26,102.0,102.0,102.0
2225,10.5,90.5,2.26,102.0,102.0,102.0
2226,14.5,90.5,2.26,100.0,100.0,100.0
2227,18.5,90.5,2.26,99.0,99.0,99.0
2228,22.5,90.5,2.26,98.0,98.0,98.0
2229,26.5,90.5,2.26,100.0,100.0,100.0
2230,30.5,90.5,2.26,97.0,97.0,97.0
2231,34.5,90.5,2.26,98.0,98.0,98.0
2232,38.29,90.36,2.11,95.0,95.0,95.0
2233,42.22,90.61,2.39,133.0,133.0,133.0
2234,46.5,90.5,2.26,140.0,140.0,140.0
2235,50.89,90.42,2.46,187.0,187.0,187.0
2236,54.92,90.75,1.95,116.0,116.0,116.0
2237,58.5,90.5,2.26,104.0,104.0,104.0
2238,66.5,90.5,2.26,113.0,113.0,113.0
2239,70.5,90.5,2.26,128.0,128.0,128.0
2240,74.5,90.5,2.26,144.0,144.0,144.0
2241,78.5,90.5,2.26,160.0,160.0,160.0
2242,82.5,90.5,2.26,146.0,146.0,146.0
2243,86.5,90.5,2.26,146.0,146.0,146.0
2244,90.5,90.5,2.26,129.0,129.0,129.0
2245,94.5,90.5,2.26,120.0,120.0,120.0
2246,98.5,90.5,2.26,154.0,154.0,154.0
2247,102.5,90.5,2.26,133.0,133.0,133.0
2248,106.5,90.5,2.26,157.0,157.0,157.0
2249,110.5,90.5,2.26,184.0,184.0,184.0
2250,114.5,90.5,2.26,193.0,193.0,193.0
2251,118.5,90.5,2.26,201.0,201.0,201.0
2252,122.5,90.5,2.26,211.0,211.0,211.0
2253,126.5,90.5,2.26,201.0,201.0,201.0
2254,130.5,90.5,2.26,206.0,206.0,206.0
2255,134.4,90.4,2.19,194.0,194.0,194.0
2256,138.35,90.59,2.33,143.0,143.0,143.0
2257,142.5,90.5,2.26,159.0,159.0,159.0
